TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3088788,-45.0,80824.0,0.0,0.0,-3.0,-28.0,,,0.0,0.0,100.0,NotFound,24.0,,Found,Found,225.0,15.0,427.0,561.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,ZTE Blade L5 Build/LMY47I
3062897,-20.0,93423.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3062840,-5.0,157436.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3062912,-20.0,94839.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3062869,-20.0,78521.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3088984,-5.0,85743.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,669.0,484.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3063138,0.0,152570.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3063130,0.0,79378.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3063061,-5.0,117747.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3063284,0.0,349171.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,BLADE L7 Build/MRA58K
3063173,0.0,107279.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,-360.0,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3078147,0.0,125145.0,,,0.0,0.0,,,0.0,0.0,100.0,Found,41.0,-300.0,New,NotFound,166.0,13.0,100.0,533.0,,,,,,,,Found,Found,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,,T,F,T,T,mobile,iOS Device
3063202,0.0,441884.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J701M Build/NRD90M
3063439,-5.0,215849.0,,,4.0,-17.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3063321,0.0,129650.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-G955U Build/NRD90M
3068338,-5.0,70204.0,,,0.0,0.0,,,0.0,0.0,90.1999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3058791,-5.0,240302.0,,,2.0,-4.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,533.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3063528,-20.0,303010.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,497.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3073400,-20.0,176837.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,,312.0,214.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,match_status:1,F,F,F,T,mobile,
3063568,-5.0,276075.0,,,0.0,-4.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3063676,-20.0,397975.0,,,0.0,-6.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,574.0,417.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,F,T,desktop,Linux x86_64
3063757,-5.0,111012.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3063653,-5.0,175672.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,566.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3068609,-5.0,178281.0,,,-2.0,-16.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,514.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3063863,-5.0,106112.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063770,-5.0,85451.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3068734,-25.0,160286.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
3063917,-5.0,147212.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063880,-40.0,105978.0,,,6.0,-100.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,other,,,,F,F,T,T,mobile,BLL-L23 Build/HUAWEIBLL-L23
3068616,-25.0,432576.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
3063876,-5.0,131720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063987,-5.0,69181.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063971,-5.0,99127.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063835,-10.0,96605.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063979,-5.0,53842.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063981,-10.0,75316.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3063951,0.0,211108.0,,,2.0,-11.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,5010G Build/MRA58K
3068917,-5.0,89181.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Android 7.0,samsung browser 6.2,32.0,2220x1080,match_status:2,T,F,T,F,mobile,SAMSUNG SM-G950U Build/NRD90M
3064084,-5.0,160735.0,,,6.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3064160,0.0,170838.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,384.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/LMY48B
3064060,-5.0,205506.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3064120,-5.0,388349.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3064147,-5.0,239542.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3064266,-5.0,109408.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3064152,-5.0,112419.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3064282,0.0,226683.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,D5306 Build/19.4.A.0.182
3064164,-5.0,176600.0,0.0,0.0,7.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3064240,-5.0,377344.0,,,10.0,-47.0,,,,,100.0,NotFound,25.0,-360.0,New,NotFound,166.0,13.0,373.0,222.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3064302,0.0,101408.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,D5306 Build/19.4.A.0.182
3069119,-25.0,105496.0,,,3.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
3064365,0.0,367694.0,,,-5.0,-33.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,HTC Desire 626s Build/LMY47O
3064347,0.0,57200.0,,,10.0,-10.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,Moto X Play Build/NPD26.48-24-1
3069408,-5.0,79600.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3064585,0.0,230866.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3064655,-5.0,253301.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064615,0.0,317340.0,,,-7.0,-25.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 57.0 for android,,,,F,F,T,T,mobile,Ilium LT510 Build/MRA58K
3064629,-15.0,105443.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3069495,-5.0,93261.0,,,1.0,-3.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,18.0,410.0,549.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3064692,-10.0,494313.0,0.0,0.0,2.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,121.0,214.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064663,-20.0,54688.0,0.0,0.0,17.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,121.0,222.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064761,-20.0,48062.0,0.0,0.0,4.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,121.0,214.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064772,0.0,94102.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,427.0,610.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
3064859,-10.0,241476.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064881,-5.0,314434.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064894,-10.0,112692.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3064958,0.0,247781.0,0.0,0.0,-4.0,-33.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,417.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,HTC Desire 626s Build/LMY47O
3080225,-5.0,88887.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,435.0,500.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1360x768,match_status:2,T,F,T,T,desktop,Windows
3065010,-5.0,112937.0,0.0,0.0,6.0,-28.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,firefox 52.0,,,,F,F,T,T,desktop,
3065188,-5.0,276633.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065174,-5.0,310203.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3065167,-20.0,132983.0,,,-1.0,-17.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3065237,-20.0,77045.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,411.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065234,-5.0,80621.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065287,-5.0,94145.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065286,-5.0,48498.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065337,-5.0,30517.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3060486,0.0,124395.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,352.0,549.0,,,,,,,,New,NotFound,Mac OS X 10.9,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:57.0
3065290,0.0,61608.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
3065397,-10.0,69306.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065312,-25.0,593770.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,,Unknown,,225.0,,484.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3070381,-5.0,103646.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3065595,0.0,395745.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,225.0,,337.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
3065670,-5.0,214783.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065602,-20.0,118254.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065699,-5.0,256651.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,484.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3065566,-20.0,138468.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065674,-5.0,287037.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3092419,-5.0,123890.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065736,-10.0,202405.0,,,5.0,-100.0,,,3.0,0.0,93.44000244140624,NotFound,52.0,,New,NotFound,121.0,15.0,410.0,540.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065672,-5.0,56989.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,561.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065683,-5.0,92417.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,561.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3065784,0.0,213441.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K200 Build/MXB48T
3065840,-5.0,273629.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065851,-5.0,78665.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065809,-5.0,85206.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3065839,-5.0,268699.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,F,T,desktop,rv:11.0
3075757,-20.0,82330.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,Unknown,,166.0,,215.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3065980,0.0,214473.0,,,-6.0,-6.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3066120,-15.0,523525.0,,,-1.0,-5.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,153.0,417.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
3066152,-5.0,273195.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3066182,-20.0,85746.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3066111,-15.0,245026.0,,,0.0,-6.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,153.0,139.0,,,,,,,,New,NotFound,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-J700M Build/MMB29K
3066167,-20.0,293022.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,New,NotFound,,mobile safari 9.0,,,,F,F,F,F,mobile,
3081435,-5.0,146928.0,,,8.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,146.0,,,,,,,,New,NotFound,iOS 10.2.0,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3070866,-5.0,76032.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,100.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3066165,-5.0,209742.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3066265,-5.0,351869.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
3066237,-5.0,79263.0,3.0,0.0,6.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3066239,-5.0,402423.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3066266,0.0,170113.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,SM-N9005 Build/LRX21V
3070986,-5.0,244901.0,,,25.0,-32.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,13.0,122.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3066400,-5.0,459272.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3066440,-15.0,139339.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/LMY48B
3066495,-5.0,124063.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3066447,-20.0,282342.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3066575,-20.0,180519.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3066628,0.0,105437.0,,,2.0,-23.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,F3213 Build/36.1.A.1.86
3066591,0.0,126897.0,,,5.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
3066570,-5.0,248925.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3066587,-5.0,168010.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3066588,-5.0,163357.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,20.0,254.0,507.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
